teamAbbr,teamDiv,playStat,playPos,playHeight,playWeight,playPF
LAC,Pacific,Bench,SG,77,206,1
LAC,Pacific,Bench,PF,79,253,0
LAC,Pacific,Bench,SF,81,230,1
LAC,Pacific,Bench,C,81,220,0
LAC,Pacific,Bench,PG,73,185,1
LAC,Pacific,Bench,SG,77,225,0
SAC,Pacific,Starter,SG,78,190,3
SAC,Pacific,Starter,PF,81,253,2
SAC,Pacific,Starter,PG,75,187,1
SAC,Pacific,Starter,PG,74,180,2
SAC,Pacific,Starter,PF,83,215,2
SAC,Pacific,Bench,C,84,240,0
SAC,Pacific,Bench,SG,77,212,0
SAC,Pacific,Bench,SG,78,205,2
SAC,Pacific,Bench,C,84,265,2
SAC,Pacific,Bench,PG,71,190,3
MIA,Southeast,Starter,PG,76,180,3
MIA,Southeast,Starter,SG,76,221,0
MIA,Southeast,Starter,SF,78,200,1
MIA,Southeast,Starter,C,84,235,1
MIA,Southeast,Starter,SF,78,222,0
MIA,Southeast,Bench,SG,76,200,1
MIA,Southeast,Bench,SG,76,186,4
MIA,Southeast,Bench,PF,81,245,0
MIA,Southeast,Bench,C,84,238,4
CHI,Central,Starter,SF,77,220,3
CHI,Central,Starter,SG,78,185,4
CHI,Central,Starter,PF,84,255,1
CHI,Central,Starter,C,84,255,0
CHI,Central,Starter,PG,76,220,2
CHI,Central,Bench,PG,77,204,4
CHI,Central,Bench,PF,83,246,2
CHI,Central,Bench,SG,76,197,0
CHI,Central,Bench,SF,80,209,2
PHO,Pacific,Starter,SF,80,215,4
PHO,Pacific,Starter,C,85,240,1
PHO,Pacific,Starter,SF,80,207,5
PHO,Pacific,Starter,PG,70,149,0
PHO,Pacific,Starter,C,83,247,0
PHO,Pacific,Bench,SG,76,200,3
PHO,Pacific,Bench,PG,73,190,0
PHO,Pacific,Bench,PF,84,216,2
PHO,Pacific,Bench,SF,79,225,3
PHO,Pacific,Bench,PF,82,235,2
MIN,Northwest,Starter,SF,80,200,1
MIN,Northwest,Starter,PG,72,190,4
MIN,Northwest,Starter,C,83,248,2
MIN,Northwest,Starter,PF,81,225,0
MIN,Northwest,Starter,SG,79,220,2
MIN,Northwest,Bench,C,83,245,2
MIN,Northwest,Bench,SG,78,185,1
MIN,Northwest,Bench,PG,72,161,1
MIN,Northwest,Bench,SG,78,225,1
BKN,Atlantic,Starter,SG,78,225,0
BKN,Atlantic,Starter,SF,80,212,2
BKN,Atlantic,Starter,PG,78,200,5
BKN,Atlantic,Starter,C,84,250,4
BKN,Atlantic,Starter,SF,79,220,1
BKN,Atlantic,Bench,PF,79,240,5
BKN,Atlantic,Bench,SG,79,191,0
BKN,Atlantic,Bench,SG,76,210,2
BKN,Atlantic,Bench,C,85,270,2
BKN,Atlantic,Bench,C,83,235,1
MEM,Southwest,Starter,PF,80,228,5
MEM,Southwest,Starter,C,84,280,3
MEM,Southwest,Starter,SF,79,225,1
MEM,Southwest,Starter,PG,73,190,0
MEM,Southwest,Starter,SF,81,200,1
MEM,Southwest,Bench,SG,78,220,3
MEM,Southwest,Bench,SG,77,190,2
MEM,Southwest,Bench,SG,78,210,3
MEM,Southwest,Bench,C,83,237,3
MEM,Southwest,Bench,SF,79,210,0
MEM,Southwest,Bench,PF,81,239,3
ORL,Southeast,Starter,PF,81,225,2
ORL,Southeast,Starter,C,82,260,5
ORL,Southeast,Starter,SF,79,204,3
ORL,Southeast,Starter,SF,78,195,3
ORL,Southeast,Starter,PG,76,185,3
ORL,Southeast,Bench,SG,78,190,2
ORL,Southeast,Bench,PG,72,180,2
ORL,Southeast,Bench,PF,82,255,2
ORL,Southeast,Bench,C,81,245,1
IND,Central,Starter,SF,80,216,2
IND,Central,Starter,SG,76,215,5
IND,Central,Starter,C,84,239,1
IND,Central,Starter,PF,80,220,0
IND,Central,Starter,PG,72,160,2
IND,Central,Bench,PG,75,185,1
IND,Central,Bench,C,83,240,2
IND,Central,Bench,SG,77,210,5
CLE,Central,Starter,SF,80,240,0
CLE,Central,Starter,SG,78,220,1
CLE,Central,Starter,PF,82,271,4
CLE,Central,Starter,PG,75,210,4
CLE,Central,Starter,PF,78,235,3
CLE,Central,Bench,SF,81,235,0
CLE,Central,Bench,SG,76,212,1
CLE,Central,Bench,SG,79,210,2
CLE,Central,Bench,PF,83,248,4
CLE,Central,Bench,SG,77,220,0
CLE,Central,Bench,PF,83,240,1
CLE,Central,Bench,SF,80,194,1
CLE,Central,Bench,SG,77,205,0
PHI,Atlantic,Starter,SF,76,190,0
PHI,Atlantic,Starter,PG,82,240,3
PHI,Atlantic,Starter,C,84,250,4
PHI,Atlantic,Starter,PF,82,223,2
PHI,Atlantic,Starter,SF,81,215,2
PHI,Atlantic,Bench,PG,74,200,1
PHI,Atlantic,Bench,PG,75,199,2
PHI,Atlantic,Bench,SG,79,200,1
PHI,Atlantic,Bench,PF,81,210,3
PHI,Atlantic,Bench,PF,81,240,0
PHI,Atlantic,Bench,SG,79,175,0
DET,Central,Starter,C,83,275,2
DET,Central,Starter,SG,74,180,4
DET,Central,Starter,SF,80,226,2
DET,Central,Starter,SF,79,242,4
DET,Central,Starter,PG,75,208,3
DET,Central,Bench,PG,72,175,1
DET,Central,Bench,SG,78,202,0
DET,Central,Bench,PF,81,245,1
DET,Central,Bench,PF,82,218,2
DET,Central,Bench,SG,74,202,0
BOS,Atlantic,Starter,PG,75,191,5
BOS,Atlantic,Starter,SF,80,205,5
BOS,Atlantic,Starter,PF,82,245,3
BOS,Atlantic,Starter,SG,79,222,2
BOS,Atlantic,Starter,PF,81,235,4
BOS,Atlantic,Bench,PG,76,220,2
BOS,Atlantic,Bench,PG,73,190,0
BOS,Atlantic,Bench,C,82,260,0
BOS,Atlantic,Bench,PF,81,243,2
BOS,Atlantic,Bench,PF,79,235,0
POR,Northwest,Starter,SG,75,197,4
POR,Northwest,Starter,PG,75,195,0
POR,Northwest,Starter,PF,82,240,6
POR,Northwest,Starter,C,83,280,1
POR,Northwest,Starter,SG,77,218,4
POR,Northwest,Bench,SG,79,210,1
POR,Northwest,Bench,PF,82,215,3
POR,Northwest,Bench,PG,73,180,1
POR,Northwest,Bench,SF,81,220,2
POR,Northwest,Bench,SF,81,209,0
NY,Atlantic,Starter,SF,78,205,3
NY,Atlantic,Starter,SG,77,200,1
NY,Atlantic,Starter,PF,85,231,4
NY,Atlantic,Starter,C,82,224,1
NY,Atlantic,Starter,PG,75,202,0
NY,Atlantic,Bench,SF,80,225,3
NY,Atlantic,Bench,PG,77,190,2
NY,Atlantic,Bench,C,82,249,3
NY,Atlantic,Bench,SF,82,235,2
NY,Atlantic,Bench,PG,75,190,0
NY,Atlantic,Bench,SF,80,225,0
NY,Atlantic,Bench,C,83,232,1
NY,Atlantic,Bench,SG,77,202,0
BKN,Atlantic,Starter,PG,78,200,2
BKN,Atlantic,Starter,SG,79,191,3
BKN,Atlantic,Starter,SG,78,225,1
BKN,Atlantic,Starter,PF,79,240,1
BKN,Atlantic,Starter,C,84,250,1
BKN,Atlantic,Bench,SG,77,210,5
BKN,Atlantic,Bench,SG,76,210,2
BKN,Atlantic,Bench,SF,79,235,1
BKN,Atlantic,Bench,C,83,235,2
BKN,Atlantic,Bench,C,85,270,1
HOU,Southwest,Starter,PG,77,218,2
HOU,Southwest,Starter,PG,72,175,1
HOU,Southwest,Starter,SF,80,200,2
HOU,Southwest,Starter,C,82,245,4
HOU,Southwest,Starter,PF,82,240,1
HOU,Southwest,Bench,SG,75,220,2
HOU,Southwest,Bench,SF,77,225,4
HOU,Southwest,Bench,PF,80,232,1
HOU,Southwest,Bench,PF,80,253,2
HOU,Southwest,Bench,SF,79,210,0
HOU,Southwest,Bench,PG,74,170,0
HOU,Southwest,Bench,PG,74,175,0
DAL,Southwest,Starter,SF,80,210,2
DAL,Southwest,Starter,SG,77,220,3
DAL,Southwest,Starter,PG,75,195,1
DAL,Southwest,Starter,PF,83,237,3
DAL,Southwest,Starter,PF,81,216,1
DAL,Southwest,Bench,PG,75,185,1
DAL,Southwest,Bench,PG,72,175,1
DAL,Southwest,Bench,PG,72,180,3
DAL,Southwest,Bench,PF,83,240,1
DAL,Southwest,Bench,C,85,245,3
DAL,Southwest,Bench,SG,78,195,0
SA,Southwest,Starter,PF,83,240,3
SA,Southwest,Starter,C,84,250,2
SA,Southwest,Starter,SF,81,230,2
SA,Southwest,Starter,SG,78,210,1
SA,Southwest,Starter,PG,74,180,1
SA,Southwest,Bench,PG,72,185,2
SA,Southwest,Bench,SG,75,190,1
SA,Southwest,Bench,SG,78,210,0
SA,Southwest,Bench,C,83,240,2
SA,Southwest,Bench,PG,77,170,0
SA,Southwest,Bench,SG,76,200,1
SA,Southwest,Bench,SF,82,210,1
SAC,Pacific,Starter,PG,74,180,1
SAC,Pacific,Starter,SG,78,190,3
SAC,Pacific,Starter,PG,75,187,3
SAC,Pacific,Starter,PF,81,253,1
SAC,Pacific,Starter,PF,83,215,3
SAC,Pacific,Bench,C,84,240,3
SAC,Pacific,Bench,PG,71,190,0
SAC,Pacific,Bench,SG,78,205,1
SAC,Pacific,Bench,SG,78,220,0
SAC,Pacific,Bench,SG,77,212,0
SAC,Pacific,Bench,C,84,265,0
GS,Pacific,Starter,PF,79,230,0
GS,Pacific,Starter,SG,79,205,4
GS,Pacific,Starter,SG,79,185,1
GS,Pacific,Starter,SF,79,225,3
GS,Pacific,Starter,C,83,240,1
GS,Pacific,Bench,SF,78,207,0
GS,Pacific,Bench,PG,79,182,4
GS,Pacific,Bench,PF,81,240,0
GS,Pacific,Bench,SG,79,210,0
GS,Pacific,Bench,C,84,237,1
GS,Pacific,Bench,PF,81,225,1
GS,Pacific,Bench,SF,81,222,0
LAL,Pacific,Starter,SG,78,204,1
LAL,Pacific,Starter,PF,80,235,5
LAL,Pacific,Starter,PG,78,190,4
LAL,Pacific,Starter,SF,81,190,5
LAL,Pacific,Starter,C,84,260,4
LAL,Pacific,Bench,PG,77,193,0
LAL,Pacific,Bench,PF,81,250,5
LAL,Pacific,Bench,SG,77,205,2
LAL,Pacific,Bench,PF,81,221,2
LAL,Pacific,Bench,SF,81,188,1
LAL,Pacific,Bench,C,84,260,0
LAC,Pacific,Starter,SG,74,175,2
LAC,Pacific,Starter,PG,76,200,2
LAC,Pacific,Starter,PF,82,251,2
LAC,Pacific,Starter,C,84,255,4
LAC,Pacific,Starter,SF,79,205,5
LAC,Pacific,Bench,SG,77,225,1
LAC,Pacific,Bench,SF,81,230,0
LAC,Pacific,Bench,SG,77,206,1
LAC,Pacific,Bench,PF,79,253,2
LAC,Pacific,Bench,PG,73,185,0
LAC,Pacific,Bench,C,81,220,3
MIA,Southeast,Starter,SG,76,221,0
MIA,Southeast,Starter,SF,78,200,3
MIA,Southeast,Starter,PG,76,180,2
MIA,Southeast,Starter,SF,78,222,4
MIA,Southeast,Starter,C,84,235,3
MIA,Southeast,Bench,PF,81,245,1
MIA,Southeast,Bench,SG,76,186,2
MIA,Southeast,Bench,SG,76,200,0
MIA,Southeast,Bench,C,82,250,0
MIA,Southeast,Bench,C,84,238,4
MIA,Southeast,Bench,PF,80,230,0
MIA,Southeast,Bench,PG,73,190,0
CLE,Central,Starter,SG,78,220,1
CLE,Central,Starter,SF,80,240,1
CLE,Central,Starter,PF,82,271,0
CLE,Central,Starter,SF,78,235,5
CLE,Central,Starter,PG,75,210,3
CLE,Central,Bench,SG,76,212,1
CLE,Central,Bench,SG,79,210,1
CLE,Central,Bench,SF,81,235,3
CLE,Central,Bench,PF,83,248,2
CLE,Central,Bench,PF,83,240,0
CLE,Central,Bench,SF,80,194,0
CLE,Central,Bench,SG,77,205,0
PHO,Pacific,Starter,SF,80,215,3
PHO,Pacific,Starter,SG,78,206,0
PHO,Pacific,Starter,PG,70,149,0
PHO,Pacific,Starter,PF,84,216,2
PHO,Pacific,Starter,C,85,240,2
PHO,Pacific,Bench,C,85,255,0
PHO,Pacific,Bench,PF,82,235,1
PHO,Pacific,Bench,PG,73,190,2
PHO,Pacific,Bench,SG,76,200,0
PHO,Pacific,Bench,SF,80,207,2
CHI,Central,Starter,SF,77,220,3
CHI,Central,Starter,PF,84,255,2
CHI,Central,Starter,SG,78,185,6
CHI,Central,Starter,C,84,255,1
CHI,Central,Starter,PG,76,220,4
CHI,Central,Bench,PG,77,204,1
CHI,Central,Bench,PF,83,246,1
CHI,Central,Bench,SG,76,197,0
CHI,Central,Bench,C,82,275,2
CHI,Central,Bench,SF,80,209,0
WAS,Southeast,Starter,SG,77,202,1
WAS,Southeast,Starter,SF,80,198,1
WAS,Southeast,Starter,PF,82,245,3
WAS,Southeast,Starter,C,84,240,1
WAS,Southeast,Starter,PG,73,170,1
WAS,Southeast,Bench,SF,79,203,3
WAS,Southeast,Bench,C,82,230,4
WAS,Southeast,Bench,SF,79,205,0
WAS,Southeast,Bench,PF,80,237,0
WAS,Southeast,Bench,SG,76,208,2
MIN,Northwest,Starter,PF,81,225,2
MIN,Northwest,Starter,PG,72,190,3
MIN,Northwest,Starter,C,83,248,4
MIN,Northwest,Starter,SG,79,220,1
MIN,Northwest,Starter,SF,80,200,2
MIN,Northwest,Bench,SG,78,185,0
MIN,Northwest,Bench,C,83,245,3
MIN,Northwest,Bench,PG,72,161,1
MIN,Northwest,Bench,SG,78,225,1
MIL,Central,Starter,SF,79,200,1
MIL,Central,Starter,SF,82,205,4
MIL,Central,Starter,PF,83,220,2
MIL,Central,Starter,PG,73,190,1
MIL,Central,Starter,SF,79,215,4
MIL,Central,Bench,SG,78,209,2
MIL,Central,Bench,SG,74,176,2
MIL,Central,Bench,C,85,216,3
MIL,Central,Bench,PG,78,223,0
MIL,Central,Bench,PF,82,240,2
MIL,Central,Bench,PF,81,224,0
MIL,Central,Bench,PG,75,184,0
MIL,Central,Bench,SG,77,199,1
SAC,Pacific,Starter,SG,78,190,2
SAC,Pacific,Starter,PG,75,187,3
SAC,Pacific,Starter,PF,83,215,2
SAC,Pacific,Starter,PG,74,180,3
SAC,Pacific,Starter,PF,81,253,1
SAC,Pacific,Bench,PG,71,190,1
SAC,Pacific,Bench,C,84,240,4
SAC,Pacific,Bench,SG,77,212,1
SAC,Pacific,Bench,SG,78,205,2
SAC,Pacific,Bench,C,84,265,1
SAC,Pacific,Bench,SG,78,220,1
SAC,Pacific,Bench,SG,78,200,0
SAC,Pacific,Bench,SF,80,210,0
DEN,Northwest,Starter,SG,76,210,2
DEN,Northwest,Starter,PG,76,207,1
DEN,Northwest,Starter,PF,81,230,4
DEN,Northwest,Starter,C,82,254,1
DEN,Northwest,Starter,PF,80,228,0
DEN,Northwest,Bench,SG,77,175,3
DEN,Northwest,Bench,PG,77,200,1
DEN,Northwest,Bench,PF,82,241,0
DEN,Northwest,Bench,C,82,235,1
DEN,Northwest,Bench,SG,77,196,0
DEN,Northwest,Bench,SG,78,215,0
UTA,Northwest,Starter,PF,82,246,1
UTA,Northwest,Starter,SG,75,200,4
UTA,Northwest,Starter,SF,80,216,1
UTA,Northwest,Starter,PG,76,180,3
UTA,Northwest,Starter,PF,81,220,2
UTA,Northwest,Bench,SF,78,215,1
UTA,Northwest,Bench,SG,78,195,2
UTA,Northwest,Bench,PG,74,172,1
UTA,Northwest,Bench,SF,77,215,3
UTA,Northwest,Bench,C,82,240,2
UTA,Northwest,Bench,PG,76,190,0
UTA,Northwest,Bench,C,83,240,0
PHO,Pacific,Starter,SG,78,206,3
PHO,Pacific,Starter,C,83,247,1
PHO,Pacific,Starter,PF,82,235,5
PHO,Pacific,Starter,PG,70,149,2
PHO,Pacific,Starter,SF,80,215,0
PHO,Pacific,Bench,SF,80,207,2
PHO,Pacific,Bench,SF,79,225,2
PHO,Pacific,Bench,C,85,255,0
PHO,Pacific,Bench,PF,84,216,3
PHO,Pacific,Bench,PG,73,190,0
PHO,Pacific,Bench,SG,76,200,1
DET,Central,Starter,SG,74,180,3
DET,Central,Starter,C,83,275,2
DET,Central,Starter,SF,80,226,1
DET,Central,Starter,PG,75,208,3
DET,Central,Starter,SF,79,242,0
DET,Central,Bench,SG,78,202,3
DET,Central,Bench,PG,72,175,0
DET,Central,Bench,SG,74,202,2
DET,Central,Bench,PF,81,245,1
DET,Central,Bench,PF,82,218,3
DET,Central,Bench,C,87,290,4
DET,Central,Bench,SF,79,200,0
DET,Central,Bench,PF,83,242,0
OKC,Northwest,Starter,SF,80,210,2
OKC,Northwest,Starter,PG,75,187,3
OKC,Northwest,Starter,PF,80,230,2
OKC,Northwest,Starter,SG,79,206,1
OKC,Northwest,Starter,C,84,255,4
OKC,Northwest,Bench,SF,80,210,0
OKC,Northwest,Bench,SG,79,185,2
OKC,Northwest,Bench,PG,73,205,1
OKC,Northwest,Bench,C,83,257,3
OKC,Northwest,Bench,PF,81,235,2
ORL,Southeast,Starter,PF,81,225,1
ORL,Southeast,Starter,SF,78,195,5
ORL,Southeast,Starter,SF,79,204,3
ORL,Southeast,Starter,PG,76,185,4
ORL,Southeast,Starter,C,82,260,3
ORL,Southeast,Bench,PG,72,180,1
ORL,Southeast,Bench,C,81,245,2
ORL,Southeast,Bench,SG,77,215,2
ORL,Southeast,Bench,SG,78,190,1
ORL,Southeast,Bench,SG,79,218,0
WAS,Southeast,Starter,SF,80,198,2
WAS,Southeast,Starter,SG,77,202,6
WAS,Southeast,Starter,C,84,240,2
WAS,Southeast,Starter,PG,73,170,2
WAS,Southeast,Starter,PF,82,245,3
WAS,Southeast,Bench,SF,79,205,5
WAS,Southeast,Bench,SF,79,203,6
WAS,Southeast,Bench,SG,76,208,5
WAS,Southeast,Bench,C,82,230,4
WAS,Southeast,Bench,PF,81,199,5
WAS,Southeast,Bench,PF,80,237,2
PHI,Atlantic,Starter,PG,82,240,3
PHI,Atlantic,Starter,SF,81,215,4
PHI,Atlantic,Starter,C,84,250,6
PHI,Atlantic,Starter,PF,82,223,2
PHI,Atlantic,Starter,SF,76,190,4
PHI,Atlantic,Bench,PG,75,199,0
PHI,Atlantic,Bench,SG,79,200,3
PHI,Atlantic,Bench,PG,74,200,4
PHI,Atlantic,Bench,PF,81,210,1
MIA,Southeast,Starter,C,82,250,3
MIA,Southeast,Starter,SF,78,200,3
MIA,Southeast,Starter,SG,76,221,2
MIA,Southeast,Starter,PG,76,180,1
MIA,Southeast,Starter,SF,78,222,0
MIA,Southeast,Bench,SG,76,186,1
MIA,Southeast,Bench,SG,76,200,0
MIA,Southeast,Bench,C,84,238,5
MIA,Southeast,Bench,PF,81,245,5
MIA,Southeast,Bench,C,80,235,0
MIA,Southeast,Bench,PG,73,190,0
NY,Atlantic,Starter,SF,78,205,3
NY,Atlantic,Starter,SG,77,200,0
NY,Atlantic,Starter,C,83,262,2
NY,Atlantic,Starter,PG,75,202,2
NY,Atlantic,Starter,PF,85,231,0
NY,Atlantic,Bench,SF,80,225,2
NY,Atlantic,Bench,PG,75,190,1
NY,Atlantic,Bench,SF,80,225,2
NY,Atlantic,Bench,SF,82,235,2
NY,Atlantic,Bench,C,82,224,4
NY,Atlantic,Bench,SG,76,212,1
NY,Atlantic,Bench,C,82,249,1
NY,Atlantic,Bench,SG,77,202,0
CHA,Southeast,Starter,SG,80,190,1
CHA,Southeast,Starter,PG,78,185,3
CHA,Southeast,Starter,C,83,265,1
CHA,Southeast,Starter,SF,79,232,1
CHA,Southeast,Starter,PF,81,230,0
CHA,Southeast,Bench,SG,77,185,4
CHA,Southeast,Bench,PF,85,240,2
CHA,Southeast,Bench,SG,75,200,2
CHA,Southeast,Bench,C,84,240,2
CHA,Southeast,Bench,SF,79,221,1
CHA,Southeast,Bench,SG,78,220,0
CHA,Southeast,Bench,PF,81,256,0
TOR,Atlantic,Starter,PG,72,175,4
TOR,Atlantic,Starter,SG,79,220,3
TOR,Atlantic,Starter,PF,83,220,0
TOR,Atlantic,Starter,C,84,231,5
TOR,Atlantic,Starter,SF,80,235,0
TOR,Atlantic,Bench,PG,72,195,2
TOR,Atlantic,Bench,PF,82,227,2
TOR,Atlantic,Bench,SF,78,210,0
TOR,Atlantic,Bench,SF,76,215,0
TOR,Atlantic,Bench,C,85,239,4
TOR,Atlantic,Bench,C,84,220,3
IND,Central,Starter,SG,76,215,1
IND,Central,Starter,PG,72,160,4
IND,Central,Starter,PF,80,220,1
IND,Central,Starter,SF,80,216,2
IND,Central,Starter,C,84,239,2
IND,Central,Bench,PG,75,185,1
IND,Central,Bench,SG,77,210,2
IND,Central,Bench,C,83,240,4
IND,Central,Bench,PG,74,180,0
IND,Central,Bench,PF,82,225,0
IND,Central,Bench,SG,78,225,0
HOU,Southwest,Starter,PG,77,218,2
HOU,Southwest,Starter,PF,82,240,1
HOU,Southwest,Starter,PG,72,175,0
HOU,Southwest,Starter,C,82,245,2
HOU,Southwest,Starter,SF,80,200,1
HOU,Southwest,Bench,PF,80,232,0
HOU,Southwest,Bench,SG,75,220,2
HOU,Southwest,Bench,SF,77,225,1
HOU,Southwest,Bench,C,83,250,0
HOU,Southwest,Bench,PF,80,253,0
HOU,Southwest,Bench,PG,74,175,0
HOU,Southwest,Bench,PG,74,170,1
MIN,Northwest,Starter,PG,72,190,1
MIN,Northwest,Starter,PF,81,225,1
MIN,Northwest,Starter,SF,80,200,1
MIN,Northwest,Starter,SG,79,220,0
MIN,Northwest,Starter,C,83,248,5
MIN,Northwest,Bench,C,83,245,4
MIN,Northwest,Bench,SG,78,185,0
MIN,Northwest,Bench,PG,72,161,2
MIN,Northwest,Bench,SG,77,215,0
NO,Southwest,Starter,C,83,270,2
NO,Southwest,Starter,PG,75,180,2
NO,Southwest,Starter,PG,73,171,3
NO,Southwest,Starter,SG,76,191,1
NO,Southwest,Starter,PF,82,220,2
NO,Southwest,Bench,PG,72,190,1
NO,Southwest,Bench,SF,80,235,2
NO,Southwest,Bench,SF,80,227,1
NO,Southwest,Bench,SG,76,213,1
NO,Southwest,Bench,PF,81,219,1
NO,Southwest,Bench,SG,75,175,1
BKN,Atlantic,Starter,SF,80,212,2
BKN,Atlantic,Starter,PG,78,200,5
BKN,Atlantic,Starter,SG,78,225,2
BKN,Atlantic,Starter,PF,79,240,3
BKN,Atlantic,Starter,C,84,250,2
BKN,Atlantic,Bench,SG,79,191,2
BKN,Atlantic,Bench,SF,79,235,1
BKN,Atlantic,Bench,SG,76,210,2
BKN,Atlantic,Bench,C,83,235,0
BKN,Atlantic,Bench,SG,77,210,2
DAL,Southwest,Starter,SF,80,210,1
DAL,Southwest,Starter,SG,77,220,2
DAL,Southwest,Starter,PF,83,237,2
DAL,Southwest,Starter,PG,75,195,1
DAL,Southwest,Starter,PF,81,216,5
DAL,Southwest,Bench,PG,75,185,6
DAL,Southwest,Bench,PG,72,180,2
DAL,Southwest,Bench,PG,72,175,2
DAL,Southwest,Bench,PF,83,240,1
DAL,Southwest,Bench,C,85,245,1
DAL,Southwest,Bench,C,84,235,0
MEM,Southwest,Starter,C,84,280,2
MEM,Southwest,Starter,SF,79,225,2
MEM,Southwest,Starter,SG,78,220,2
MEM,Southwest,Starter,PF,80,228,2
MEM,Southwest,Starter,SG,77,190,3
MEM,Southwest,Bench,SG,78,210,1
MEM,Southwest,Bench,SF,79,210,2
MEM,Southwest,Bench,PF,81,239,3
MEM,Southwest,Bench,C,83,237,1
MEM,Southwest,Bench,PG,77,175,1
SA,Southwest,Starter,PF,83,240,2
SA,Southwest,Starter,SF,81,230,0
SA,Southwest,Starter,C,84,250,1
SA,Southwest,Starter,SG,78,210,2
SA,Southwest,Starter,PG,74,180,2
SA,Southwest,Bench,PG,72,185,0
SA,Southwest,Bench,SG,78,210,4
SA,Southwest,Bench,SF,81,220,3
SA,Southwest,Bench,SG,75,190,0
SA,Southwest,Bench,PG,77,170,1
SA,Southwest,Bench,SG,76,200,2
SA,Southwest,Bench,SF,82,210,0
GS,Pacific,Starter,SF,81,225,4
GS,Pacific,Starter,PG,75,185,4
GS,Pacific,Starter,SG,79,205,1
GS,Pacific,Starter,PF,79,230,2
GS,Pacific,Starter,C,83,240,2
GS,Pacific,Bench,SF,78,207,2
GS,Pacific,Bench,SG,79,210,0
GS,Pacific,Bench,SF,81,222,0
GS,Pacific,Bench,PF,81,225,1
GS,Pacific,Bench,PG,79,182,2
GS,Pacific,Bench,SG,79,185,1
LAL,Pacific,Starter,SF,81,190,5
LAL,Pacific,Starter,PG,78,190,2
LAL,Pacific,Starter,SG,78,204,3
LAL,Pacific,Starter,PF,80,235,0
LAL,Pacific,Starter,C,84,260,1
LAL,Pacific,Bench,PG,77,193,3
LAL,Pacific,Bench,PF,81,250,4
LAL,Pacific,Bench,SG,77,205,2
LAL,Pacific,Bench,SF,81,188,3
LAL,Pacific,Bench,C,84,260,0
CLE,Central,Starter,SF,80,240,3
CLE,Central,Starter,SG,78,220,3
CLE,Central,Starter,PF,82,271,2
CLE,Central,Starter,PF,78,235,2
CLE,Central,Starter,PG,75,210,2
CLE,Central,Bench,SG,76,212,2
CLE,Central,Bench,SG,79,210,1
CLE,Central,Bench,SF,81,235,2
CLE,Central,Bench,PF,83,248,1
CLE,Central,Bench,SF,80,194,2
ATL,Southeast,Starter,PG,73,168,1
ATL,Southeast,Starter,SG,77,195,2
ATL,Southeast,Starter,SF,80,220,0
ATL,Southeast,Starter,PF,82,235,3
ATL,Southeast,Starter,SF,81,225,2
ATL,Southeast,Bench,PF,81,235,5
ATL,Southeast,Bench,SG,77,192,1
ATL,Southeast,Bench,SF,78,207,4
ATL,Southeast,Bench,PG,74,170,2
ATL,Southeast,Bench,PF,81,238,0
ATL,Southeast,Bench,C,82,245,0
PHI,Atlantic,Starter,PG,82,240,1
PHI,Atlantic,Starter,PF,82,223,4
PHI,Atlantic,Starter,SF,76,190,1
PHI,Atlantic,Starter,SF,81,215,4
PHI,Atlantic,Starter,PF,81,210,3
PHI,Atlantic,Bench,PG,75,199,5
PHI,Atlantic,Bench,PF,81,240,2
PHI,Atlantic,Bench,SG,79,200,1
PHI,Atlantic,Bench,SG,78,205,1
BOS,Atlantic,Starter,PF,82,245,2
BOS,Atlantic,Starter,PG,75,191,1
BOS,Atlantic,Starter,SF,80,205,1
BOS,Atlantic,Starter,SG,79,222,4
BOS,Atlantic,Starter,C,82,260,0
BOS,Atlantic,Bench,PG,76,220,3
BOS,Atlantic,Bench,PF,81,235,3
BOS,Atlantic,Bench,PG,73,190,3
BOS,Atlantic,Bench,PF,79,235,1
BOS,Atlantic,Bench,PF,81,243,2
CHI,Central,Starter,SF,77,220,2
CHI,Central,Starter,SG,78,185,5
CHI,Central,Starter,C,84,255,3
CHI,Central,Starter,PF,84,255,3
CHI,Central,Starter,PG,76,220,4
CHI,Central,Bench,PG,77,204,3
CHI,Central,Bench,PF,83,246,1
CHI,Central,Bench,SF,80,209,4
CHI,Central,Bench,SG,76,197,2
DEN,Northwest,Starter,SG,76,210,1
DEN,Northwest,Starter,PG,76,207,5
DEN,Northwest,Starter,PF,81,230,1
DEN,Northwest,Starter,PF,80,228,3
DEN,Northwest,Starter,C,82,254,1
DEN,Northwest,Bench,SG,77,175,3
DEN,Northwest,Bench,PF,82,241,0
DEN,Northwest,Bench,C,82,235,5
DEN,Northwest,Bench,PG,77,200,0
DEN,Northwest,Bench,SF,79,222,0
MIL,Central,Starter,PF,82,205,3
MIL,Central,Starter,SF,79,215,2
MIL,Central,Starter,PF,83,220,4
MIL,Central,Starter,PG,73,190,4
MIL,Central,Starter,SG,79,200,0
MIL,Central,Bench,PG,78,223,4
MIL,Central,Bench,SG,78,209,2
MIL,Central,Bench,SG,74,176,0
MIL,Central,Bench,C,85,216,1
MIL,Central,Bench,PF,81,224,0
MIL,Central,Bench,PG,75,184,0
MIL,Central,Bench,SG,77,199,0
MIL,Central,Bench,PF,82,240,0
POR,Northwest,Starter,SG,75,197,1
POR,Northwest,Starter,PG,75,195,1
